time,ServerTime,IMEI,OdoTotal,OdoTrip,Altitude,Speed,SpeedSat,Latitude,Longitude,Angle,IgnitionStatus,Movement,DLAxle1LAX,DLAxle1LAY,DLAxle1LAZ,DLAxle1LGX,DLAxle1LGY,DLAxle1LGZ,DLAxle1LRMSZ,DLAxle1LZMIN,DLAxle1LZMAX,DLAxle1RAX,DLAxle1RAY,DLAxle1RAZ,DLAxle1RGX,DLAxle1RGY,DLAxle1RGZ,DLAxle1RRMSZ,DLAxle1RZMIN,DLAxle1RZMAX,DLAxle2LAX,DLAxle2LAY,DLAxle2LAZ,DLAxle2LGX,DLAxle2LGY,DLAxle2LGZ,DLAxle2LRMSZ,DLAxle2LZMIN,DLAxle2LZMAX,DLAxle2RAX,DLAxle2RAY,DLAxle2RAZ,DLAxle2RGX,DLAxle2RGY,DLAxle2RGZ,DLAxle2RRMSZ,DLAxle2RZMIN,DLAxle2RZMAX,DLKingpinAX,DLKingpinAY,DLKingpinAZ,DLKingpinGX,DLKingpinGY,DLKingpinGZ,DLKingpinRMSZ,DLKingpinZMIN,DLKingpinZMAX,DLSpare1AX,DLSpare1AY,DLSpare1AZ,DLSpare1GX,DLSpare1GY,DLSpare1GZ,DLSpare1RMSZ,DLSpare1ZMIN,DLSpare1ZMAX,DLSpare2AX,DLSpare2AY,DLSpare2AZ,DLSpare2GX,DLSpare2GY,DLSpare2GZ,DLSpare2RMSZ,DLSpare2ZMIN,DLSpare2ZMAX,DLSpecialAX,DLSpecialAY,DLSpecialAZ,DLSpecialGX,DLSpecialGY,DLSpecialGZ,DLSpecialRMSZ,DLSpecialZMIN,DLSpecialZMAX,FMCAxisX,FMCAxisY,FMCAxisZ,SystemPressure,DemandPressure,EBSPressure,BrakeApplicationPressureH,BrakeApplicationPressureL,VIN,TrailerLoadPercent,VDCActive,WheelBasedVehSpeed,ABPresLHRear,ABPresLHMid,ABPresLHFront,ABPresRHFront,ABPresRHMid,ABPresRHRear,AxleLoadLHRear,AxleLoadLHFront,AxleLoadRHFront,AxleLoadRHRear,AxleLoadLHCentre,AxleLoadRHCentre,SatellitesCount,GNSSStatus,GSMSignal,GNSSPdop,GNSSHdop,DataMode,VoltageTrailer,VoltageBattery,CurrentBattery,Event,Priority,NumOfRecords
2026-04-06 13:37:34.229,2026-04-06 13:39:06.296,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.000,-0.009,-0.004,40.132,13.678,0.423,0.000,-0.007,-0.001,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.006,-0.006,0.982,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.000,0.002,0.004,0.007,0.005,0.002,350.000,354.339,357.593,352.169,352.169,354.881,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.669,0.000,0,0,0,23
2026-04-06 13:37:35.229,2026-04-06 13:39:06.629,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.000,-0.010,-0.004,40.121,13.672,0.599,0.000,-0.018,0.003,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.007,-0.005,0.983,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.001,0.004,0.007,0.001,0.003,0.005,351.085,357.593,351.085,355.423,354.339,353.254,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.675,0.000,0,0,0,24
2026-04-06 13:37:36.229,2026-04-06 13:39:06.809,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.000,-0.009,-0.004,40.154,13.678,0.764,0.000,-0.009,0.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.005,-0.006,0.980,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.001,0.004,0.006,0.001,0.001,0.001,351.085,356.508,351.085,351.085,353.796,351.085,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.664,0.000,0,0,0,25
2026-04-06 13:37:37.229,2026-04-06 13:39:06.878,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.000,-0.009,-0.004,40.203,13.678,0.912,0.000,-0.009,0.001,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.005,-0.008,0.980,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.001,0.001,0.001,0.000,0.001,0.002,351.085,351.085,350.000,352.169,351.085,351.085,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.677,0.000,0,0,0,26
2026-04-06 13:37:38.229,2026-04-06 13:39:07.061,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.000,-0.008,-0.004,40.264,13.678,1.044,0.000,-0.008,0.001,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.006,-0.007,0.981,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.001,0.001,0.000,0.012,0.008,0.004,351.085,350.000,363.016,354.339,350.542,358.677,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.658,0.000,0,0,0,27
2026-04-06 13:37:39.229,2026-04-06 13:39:07.257,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.000,-0.007,-0.004,40.319,13.678,1.165,0.000,-0.011,0.004,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.007,-0.008,0.982,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.000,0.003,0.006,0.000,0.002,0.003,350.000,356.508,350.000,353.254,353.254,351.627,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.659,0.000,0,0,0,28
2026-04-06 13:37:40.229,2026-04-06 13:39:07.393,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.000,-0.006,-0.004,40.368,13.678,1.269,0.000,-0.007,-0.002,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.007,-0.007,0.980,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.000,0.002,0.003,0.002,0.002,0.002,350.000,353.254,352.169,352.169,351.627,352.169,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.677,0.000,0,0,0,29
2026-04-06 13:37:41.229,2026-04-06 13:39:07.550,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.000,-0.006,-0.004,40.423,13.672,1.357,0.000,-0.017,0.012,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.007,-0.010,0.981,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.000,0.001,0.001,0.000,0.001,0.001,350.000,351.085,350.000,351.085,350.542,350.542,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.663,0.000,0,0,0,30
2026-04-06 13:37:42.229,2026-04-06 13:39:07.771,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.000,-0.005,-0.004,40.478,13.672,1.439,0.000,-0.015,0.009,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.007,-0.006,0.982,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.000,0.002,0.003,0.005,0.003,0.000,350.000,353.254,355.423,350.000,351.627,352.712,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.661,0.000,0,0,0,31
2026-04-06 13:37:43.230,2026-04-06 13:39:07.870,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.000,-0.004,-0.004,40.522,13.672,1.505,0.000,-0.016,0.005,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.007,-0.008,0.983,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.000,0.002,0.003,0.005,0.003,0.001,350.000,353.254,355.423,351.085,351.627,353.254,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.651,0.000,0,0,0,32
2026-04-06 13:37:44.230,2026-04-06 13:39:08.126,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.000,-0.004,-0.004,40.566,13.672,1.571,0.000,-0.007,-0.002,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.007,-0.006,0.981,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.004,0.002,0.000,0.009,0.006,0.002,354.339,350.000,359.762,352.169,352.169,355.966,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.669,0.000,0,0,0,33
2026-04-06 13:37:45.230,2026-04-06 13:39:08.287,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.000,-0.003,-0.005,40.604,13.678,1.626,0.000,-0.013,0.005,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.006,-0.005,0.980,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.003,0.003,0.003,0.012,0.007,0.001,353.254,353.254,363.016,351.085,353.254,357.050,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.675,0.000,0,0,0,34
2026-04-06 13:37:46.230,2026-04-06 13:39:08.459,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.000,-0.003,-0.004,40.643,13.678,1.675,0.000,-0.007,-0.002,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.006,-0.006,0.981,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.000,0.003,0.005,0.000,0.001,0.002,350.000,355.423,350.000,352.169,352.712,351.085,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.649,0.000,0,0,0,35
2026-04-06 13:37:47.230,2026-04-06 13:39:08.632,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.000,-0.003,-0.004,40.681,13.683,1.719,0.000,-0.009,0.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.006,-0.010,0.978,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.001,0.002,0.003,0.005,0.004,0.003,351.085,353.254,355.423,353.254,352.169,354.339,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.660,0.000,0,0,0,36
2026-04-06 13:37:48.230,2026-04-06 13:39:08.823,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.000,-0.003,-0.004,40.714,13.678,1.758,0.000,-0.021,0.017,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.007,-0.007,0.982,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.000,0.003,0.005,0.004,0.003,0.001,350.000,355.423,354.339,351.085,352.712,352.712,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.665,0.000,0,0,0,37
2026-04-06 13:37:49.230,2026-04-06 13:39:08.978,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,-0.005,-0.007,-0.040,40.242,14.068,1.857,0.159,-0.627,0.577,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.008,-0.005,0.996,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.001,0.001,0.001,0.009,0.005,0.000,351.085,351.085,359.762,350.000,351.085,354.881,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.669,0.000,0,0,0,38
2026-04-06 13:37:50.230,2026-04-06 13:39:09.126,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.008,-0.005,-0.021,25.427,14.677,0.769,0.679,-2.838,0.894,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.002,-0.008,0.989,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.005,0.003,0.000,0.013,0.007,0.000,355.423,350.000,364.100,350.000,352.712,357.050,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.664,0.000,0,0,0,39
2026-04-06 13:37:51.230,2026-04-06 13:39:09.290,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.010,-0.014,0.018,17.874,19.687,-1.945,0.635,-1.558,0.941,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.005,-0.005,0.981,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.001,0.001,0.000,0.005,0.003,0.000,351.085,350.000,355.423,350.000,350.542,352.712,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.662,0.000,0,0,0,40
2026-04-06 13:37:52.230,2026-04-06 13:39:09.466,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.012,0.002,0.004,15.611,23.428,-3.230,0.602,-2.205,0.800,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.008,-0.008,0.986,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.002,0.002,0.002,0.001,0.004,0.006,352.169,352.169,351.085,356.508,352.169,353.796,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.653,0.000,0,0,0,41
2026-04-06 13:37:53.230,2026-04-06 13:39:09.633,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.015,0.014,0.037,12.584,26.509,-3.664,0.591,-1.785,0.938,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.007,-0.006,0.980,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.007,0.005,0.002,0.000,0.003,0.006,357.593,352.169,350.000,356.508,354.881,353.254,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.670,0.000,0,0,0,42
2026-04-06 13:37:54.230,2026-04-06 13:39:09.768,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.023,0.010,-0.010,18.561,23.889,0.302,0.260,-0.878,0.769,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.005,-0.007,0.983,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.001,0.001,0.001,0.018,0.010,0.002,351.085,351.085,369.524,352.169,351.085,360.846,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.653,0.000,0,0,0,43
2026-04-06 13:37:55.231,2026-04-06 13:39:10.071,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.013,0.004,-0.001,25.339,15.468,4.015,0.022,-0.091,0.049,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.007,-0.006,0.981,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.004,0.003,0.001,0.001,0.003,0.004,354.339,351.085,351.085,354.339,352.712,352.712,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.682,0.000,0,0,0,44
2026-04-06 13:37:56.231,2026-04-06 13:39:10.240,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.007,0.002,-0.001,23.960,17.319,3.483,0.000,-0.037,0.017,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.006,-0.007,0.982,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.000,0.001,0.002,0.002,0.002,0.002,350.000,352.169,352.169,352.169,351.085,352.169,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.664,0.000,0,0,0,45
2026-04-06 13:37:57.231,2026-04-06 13:39:10.390,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.004,0.001,-0.001,24.230,17.792,3.658,0.000,-0.035,0.027,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.004,-0.007,0.981,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.000,0.000,0.000,0.001,0.002,0.002,350.000,350.000,351.085,352.169,350.000,351.627,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.663,0.000,0,0,0,46
2026-04-06 13:37:58.231,2026-04-06 13:39:10.557,863719065663149,0,0,0,0,0,0.000000,0.000000,4,ON,ON,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.002,0.000,-0.002,27.778,16.896,4.504,0.016,-0.094,0.076,8.000,8.000,8.000,180.000,180.000,180.000,2.828,8.000,8.000,0.007,-0.008,0.983,65528,65528,65528,65528,65528,VIN_FMC_TEST,255,P-HOLDER VDC,65535.996,0.002,0.002,0.002,0.004,0.004,0.003,352.169,352.169,354.339,353.254,352.169,353.796,0,P-HOLDER GNSSStatus,3,0.0,0.0,Home On Moving,13.658,0.000,0,0,0,47
